id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
CENX000076,858,1,68358321,LAURA INES,CORREA,1963-07-05,2
CENX000077,858,1,72752533,FLORENCIA NOELIA,,1999-12-17,2
CENX000078,076,9,VE949850,LEONARDO CARLOS,MENDEZ,2001-01-15,1
CENX000079,076,9,,MATEO NOELIA,,1961-03-25,1
CENX000080,858,1,,LUCIA MAR,,2006-02-02,2
CENX000081,858,1,75010527,ANDRES BELEN,RODRIGUEZ,1975-02-01,1
CENX000082,858,1,61044926,MATEO JAVIER,MARTINEZ,2005-01-02,1
CENX000083,858,1,73653885,MARIA NOELIA,,1998-06-22,2
CENX000084,858,1,77253001,GONZALO MAR,SOSA GOMEZ,2001-03-19,
CENX000085,858,1,,RUBEN INES,BENITEZ,1975-02-21,
CENX000086,858,1,62791628,JUAN JAVIER,SOSA PEREZ,1985-12-26,1
CENX000087,858,1,64967117,PAOLA DAMIAN,CORREA RAMIREZ,1987-01-29,2
CENX000088,600,9,PY758077,MARTIN LUIS,MARTINEZ,,1
CENX000089,858,1,69303235,PEDRO,GOMEZ,1997-12-16,
CENX000090,858,1,78672292,MARIA DAMIAN,TORRES RAMIREZ,2005-09-08,2
CENX000091,858,1,77595577,LAURA DAMIAN,SOSA,1956-12-10,2
CENX000092,858,1,66464872,PAOLA LUIS,SOSA,1966-08-03,2
CENX000093,858,1,79247951,VALENTINA INES,,1999-06-28,2
CENX000094,032,9,,ANA DAMIAN,MARTINEZ RUIZ,1954-12-27,2
CENX000095,858,1,72082004,LAURA LUIS,,1969-02-05,2
CENX000096,858,1,,MATEO DAMIAN,,,1
CENX000097,858,1,79474431,MICAELA JAVIER,GOMEZ BENITEZ,2002-03-23,2
CENX000098,858,1,,MICAELA NOELIA,,,2
CENX000099,862,9,BR764732,RUBEN CARLOS,,1967-05-09,1
CENX000100,858,1,,PAOLA CARLOS,,1965-10-26,2
CENX000101,858,1,64260067,LAURA LUIS,SUAREZ,2005-05-24,2
CENX000102,858,1,60683033,JUAN NOELIA,,1972-03-31,1
CENX000103,858,1,79723770,NICOLAS INES,SOSA,1954-07-22,1
CENX000104,858,1,60132632,MARIA PAULA,,1983-12-23,2
CENX000105,076,9,PY499570,LUCIA BELEN,,1980-05-14,2
CENX000106,858,1,74861601,LUCIA ELENA,,1996-07-15,2
CENX000107,858,1,,NICOLAS CARLOS,,1971-09-26,1
CENX000108,076,9,,ANDRES ELENA,RUIZ,1950-09-02,
CENX000109,858,1,75385202,MARTIN PAULA,,1987-06-26,1
CENX000110,858,1,,LUCIA INES,MENDEZ,1999-12-31,
CENX000111,858,1,62924410,FLORENCIA LUIS,RODRIGUEZ,1997-06-11,2
CENX000112,858,1,72462963,VALENTINA NOELIA,VELAZQUEZ,1955-11-23,2
CENX000113,858,1,75445469,LEONARDO JAVIER,ALONSO,1969-05-12,1
CENX000114,032,9,,NICOLAS BELEN,MARTINEZ SUAREZ,1996-05-20,1
CENX000115,858,1,72124631,MARIA LUIS,RUIZ LOPEZ,1996-04-22,2
CENX000116,600,9,VE395704,LUCIA BELEN,SUAREZ LOPEZ,1991-12-15,2
CENX000117,858,1,69329611,DIEGO PAULA,,1960-08-16,
CENX000118,858,1,74731385,ANA BELEN,,1987-05-21,2
CENX000119,858,1,63388472,PAOLA CARLOS,FERNANDEZ,,2
CENX000120,858,1,79230517,FLORENCIA,VELAZQUEZ SUAREZ,1990-07-18,2
CENX000121,858,1,66787348,GONZALO,MENDEZ,1994-04-19,1
CENX000122,858,1,76337948,LAURA DAMIAN,SOSA CORREA,1950-02-05,2
CENX000123,858,1,73890984,PAOLA NOELIA,ALONSO,1963-08-14,2
CENX000124,858,1,76817096,RUBEN NOELIA,,1983-03-20,1
CENX000125,858,1,63019340,MICAELA MAR,BENITEZ PEREZ,,2
CENX000126,858,1,74910613,JUAN NOELIA,TORRES,1974-03-31,1
CENX000127,032,9,VE340053,PEDRO MAR,,1975-06-02,
CENX000128,858,1,61329209,RUBEN BELEN,SUAREZ BENITEZ,1989-06-19,1
CENX000129,858,1,75740615,RUBEN LUIS,,1985-01-16,1
CENX000130,858,1,79134658,JOAQUIN CARLOS,ALONSO,1999-12-28,1
CENX000131,858,1,63525758,JULIETA NOELIA,,2005-07-15,2
CENX000132,032,9,PY367838,JUAN JAVIER,RODRIGUEZ,1990-01-14,1
CENX000133,858,1,60958321,JOAQUIN INES,PEREIRA,,1
CENX000134,858,1,,VALENTINA JAVIER,,1981-05-04,2
CENX000135,032,9,AR780176,ANA LUIS,,1967-08-16,2
CENX000136,858,1,,CARLA ELENA,,1956-07-21,2
CENX000137,858,1,77465567,DIEGO LUIS,,2003-03-31,1
CENX000138,862,9,BR459152,GONZALO CARLOS,LOPEZ,,1
CENX000139,858,1,69987691,GONZALO INES,MENDEZ RODRIGUEZ,1961-06-05,1
CENX000140,858,1,76496401,LAURA MAR,BENITEZ,1980-04-02,2
CENX000141,858,1,,CARLA,RUIZ CORREA,1985-05-30,2
CENX000142,858,1,70783740,MATEO JAVIER,GOMEZ,1973-09-13,1
CENX000143,858,1,64488104,CARLA DAMIAN,ALONSO,1995-01-22,2
CENX000144,858,1,76477428,JULIETA NOELIA,,1981-12-02,2
CENX000145,858,1,79280017,JULIETA MAR,VELAZQUEZ,1996-03-07,2
CENX000146,858,1,71836031,ANA CARLOS,,1999-08-12,2
CENX000147,858,1,63543069,CARLA,PEREZ,1950-06-12,2
CENX000148,858,1,79076597,JUAN BELEN,RUIZ,1993-01-26,1
CENX000149,076,9,PY081240,RUBEN,VELAZQUEZ,1995-11-12,1
CENX000150,032,9,PY467921,LAURA PAULA,,1996-07-27,2
CENX000151,858,1,74156751,SOFIA CARLOS,ALONSO RUIZ,1976-05-09,2
CENX000152,858,1,,FLORENCIA JAVIER,,1995-04-15,2
CENX000153,858,1,,VALENTINA MAR,RUIZ,1971-10-31,2
CENX000154,032,9,VE648808,SOFIA JAVIER,MENDEZ,,
CENX000155,858,1,,LUCIA LUIS,ACOSTA,1972-09-17,2
CENX000156,858,1,78281345,VALENTINA BELEN,RUIZ,,2
CENX000157,032,9,VE747585,JOAQUIN INES,RAMIREZ ALONSO,1952-01-17,1
CENX000158,600,9,BR775357,LEONARDO LUIS,ALONSO,,1
CENX000159,858,1,64031778,JULIETA NOELIA,RUIZ,,2
CENX000160,032,9,PY405525,GONZALO BELEN,PEREIRA,1984-03-08,1
CENX000161,858,1,69930908,RUBEN DAMIAN,SILVA RODRIGUEZ,1994-08-25,1
CENX000162,858,1,62943867,ANA MAR,ACOSTA,1977-01-31,2
CENX000163,858,1,64824117,MATEO PAULA,,1993-06-14,1
CENX000164,032,9,VE511223,JOAQUIN INES,,2005-09-19,1
CENX000165,858,1,67806028,MICAELA,,1996-01-21,2
CENX000166,858,1,71978314,RUBEN INES,,2004-07-22,1
CENX000167,858,1,63165131,MARTIN PAULA,RODRIGUEZ PEREZ,1980-05-10,1
CENX000168,858,1,60938837,MATEO PAULA,LOPEZ,1993-01-15,1
CENX000169,858,1,65652443,MICAELA NOELIA,,2002-07-01,2
CENX000170,858,1,76754117,JUAN BELEN,GOMEZ,1952-10-16,
CENX000171,862,9,BR028131,MATEO JAVIER,DIAZ ACOSTA,1955-02-03,1
CENX000172,858,1,71526885,PEDRO NOELIA,ACOSTA,1961-09-05,1
CENX000173,858,1,73825653,ANDRES PAULA,ALONSO,1963-05-31,1
CENX000174,032,9,VE565414,JULIETA ELENA,TORRES,1959-07-09,2
CENX000175,858,1,71804648,MICAELA MAR,,,2
CENX000176,858,1,65344756,JOAQUIN ELENA,VELAZQUEZ DIAZ,1957-02-23,1
CENX000177,076,9,VE478129,LAURA PAULA,GOMEZ CORREA,1998-12-13,2
CENX000178,858,1,72569345,PEDRO MAR,SOSA,1983-02-23,1
CENX000179,858,1,69981433,JOAQUIN ELENA,LOPEZ RAMIREZ,1980-01-29,1
CENX000180,858,1,71480220,MARTIN LUIS,MENDEZ,1977-04-04,1
CENX000181,858,1,,PEDRO BELEN,,1974-12-03,1
CENX000182,858,1,61343726,PEDRO ELENA,SOSA DIAZ,1954-08-11,
CENX000183,858,1,61968092,PEDRO NOELIA,,2003-06-02,1
CENX000184,858,1,76723149,MATEO LUIS,,1961-01-06,1
CENX000185,032,9,,GONZALO CARLOS,,,1
CENX000186,858,1,76328764,FLORENCIA DAMIAN,,,2
CENX000187,600,9,,SOFIA PAULA,,1976-03-31,2
CENX000188,858,1,71723203,FLORENCIA PAULA,SILVA,1953-06-08,2
CENX000189,858,1,74057138,MARTIN CARLOS,VELAZQUEZ CORREA,1955-05-16,1
CENX000190,858,1,,ANA JAVIER,,1990-12-04,2
CENX000191,858,1,,LEONARDO DAMIAN,PEREIRA,1976-02-27,1
CENX000192,858,1,,JUAN INES,,1971-02-12,1
CENX000193,858,1,70818084,LAURA JAVIER,RAMIREZ CORREA,2006-09-07,2
CENX000194,858,1,68051267,CARLA PAULA,,2006-11-06,2
CENX000195,858,1,70860736,JUAN NOELIA,,1993-06-29,1
CENX000196,858,1,66334553,MARIA LUIS,SILVA RAMIREZ,2004-06-18,2
CENX000197,858,1,66128044,RUBEN DAMIAN,,1978-03-04,1
CENX000198,858,1,78937812,MICAELA JAVIER,SUAREZ PEREIRA,1973-04-04,2
CENX000199,858,1,74994497,RUBEN JAVIER,,1965-02-02,1
CENX000200,600,9,,NICOLAS,ALONSO PEREIRA,,1
CENX000201,600,9,PY105977,PAOLA PAULA,,1999-06-05,2
CENX000202,858,1,71597429,MARIA BELEN,,1982-04-20,2
CENX000203,076,9,BR854870,MATEO PAULA,,,1
CENX000204,858,1,71268137,GONZALO,FERNANDEZ PEREIRA,2004-07-23,1
CENX000205,858,1,69763636,MICAELA,,,2
CENX000206,858,1,71061916,MATEO INES,PEREIRA TORRES,1969-06-25,1
CENX000207,858,1,72716778,ANDRES NOELIA,MARTINEZ,2005-07-30,1
CENX000208,858,1,63762921,PAOLA INES,SOSA SOSA,,2
CENX000209,858,1,,ANDRES LUIS,VELAZQUEZ,1960-03-02,1
CENX000210,858,1,64295652,ANA BELEN,,1987-06-29,2
CENX000211,858,1,69685948,LEONARDO INES,BENITEZ,1951-08-03,1
CENX000212,858,1,68740781,MATEO PAULA,SILVA,1986-08-09,1
CENX000213,600,9,PY308027,JOAQUIN ELENA,SUAREZ SOSA,1998-09-16,1
CENX000214,858,1,77838194,VALENTINA MAR,LOPEZ MENDEZ,1990-10-25,2
CENX000215,600,9,BR973619,NICOLAS JAVIER,TORRES PEREZ,1963-06-27,1
CENX000216,858,1,67865094,JOAQUIN NOELIA,,1992-02-25,1
CENX000217,858,1,64568845,NICOLAS DAMIAN,,1971-07-04,1
CENX000218,858,1,67249773,MARTIN CARLOS,VELAZQUEZ,1999-09-14,1
CENX000219,858,1,79801021,GONZALO JAVIER,MENDEZ SUAREZ,1981-09-08,1
CENX000220,858,1,65411746,FLORENCIA PAULA,SUAREZ,1968-01-03,2
CENX000221,858,1,74363574,FLORENCIA PAULA,PEREZ,1992-02-05,2
CENX000222,858,1,,DIEGO INES,PEREZ,2004-01-29,
CENX000223,600,9,AR668727,LUCIA LUIS,RUIZ,1995-06-16,2
CENX000224,858,1,71768361,ANA MAR,,1971-04-08,2
CENX000225,858,1,65130417,MARTIN JAVIER,PEREIRA,,1
CENX000226,600,9,AR469424,FLORENCIA LUIS,ALONSO FERNANDEZ,1956-01-14,2
CENX000227,858,1,65907261,NICOLAS LUIS,,2002-10-06,1
CENX000228,858,1,,JOAQUIN CARLOS,FERNANDEZ GOMEZ,1998-12-14,1
CENX000229,858,1,,VALENTINA CARLOS,DIAZ,1963-06-15,2
CENX000230,858,1,,JUAN PAULA,FERNANDEZ SUAREZ,1952-07-18,1
CENX000231,858,1,73096867,NICOLAS JAVIER,,1969-09-26,1
CENX000232,858,1,75214416,MARTIN,SUAREZ,1984-09-22,1
CENX000233,858,1,69141643,LAURA NOELIA,,1996-12-29,2
CENX000234,858,1,74723268,LUCIA ELENA,FERNANDEZ,2002-01-09,2
CENX000235,858,1,71220383,CARLA,,1968-06-02,2
CENX000236,858,1,75699278,MATEO MAR,FERNANDEZ,,1
CENX000237,076,9,AR585202,ANDRES,PEREZ,1977-12-04,1
CENX000238,600,9,VE451436,PEDRO DAMIAN,SILVA TORRES,1982-03-02,1
CENX000239,858,1,68091622,NICOLAS,PEREZ,2004-09-27,1
CENX000240,858,1,72781068,MICAELA NOELIA,ACOSTA,1959-05-15,2
CENX000241,032,9,PY985799,GONZALO PAULA,PEREZ,1967-05-15,1
CENX000242,858,1,76831806,NICOLAS INES,SOSA,1976-11-04,1
CENX000243,858,1,,PAOLA CARLOS,,1966-09-05,2
CENX000244,858,1,62600993,FLORENCIA MAR,GOMEZ,1983-04-22,2
CENX000245,858,1,66272292,JOAQUIN JAVIER,,,1
CENX000246,858,1,,LAURA JAVIER,PEREIRA,1965-05-31,2
CENX000247,858,1,77029727,MARTIN MAR,,2001-07-23,1
CENX000248,858,1,65831396,NICOLAS MAR,,1984-06-01,1
CENX000249,858,1,72200139,DIEGO BELEN,MENDEZ,2005-05-06,1
CENX000250,858,1,72837070,JUAN MAR,,,1
CENX000251,858,1,75755489,FLORENCIA MAR,SUAREZ FERNANDEZ,1965-09-09,2
CENX000252,858,1,76401601,LAURA PAULA,,2002-03-27,2
CENX000253,858,1,77141748,NICOLAS ELENA,TORRES ACOSTA,1975-04-24,1
CENX000254,032,9,,ANA MAR,GOMEZ LOPEZ,1962-03-27,2
CENX000255,858,1,,MARTIN JAVIER,ALONSO FERNANDEZ,1999-05-04,1
CENX000256,862,9,VE912666,LAURA MAR,,2001-04-28,2
CENX000257,600,9,PY273940,PAOLA INES,ACOSTA,1978-06-21,2
CENX000258,858,1,62393320,ANA DAMIAN,,1992-11-28,2
CENX000259,858,1,65455090,ANA ELENA,,2003-12-30,2
CENX000260,858,1,61198038,NICOLAS DAMIAN,RUIZ ACOSTA,1991-09-17,1
CENX000261,858,1,,ANDRES JAVIER,SOSA BENITEZ,1954-07-05,1
CENX000262,858,1,61919077,GONZALO BELEN,,1986-04-26,1
CENX000263,858,1,73055124,DIEGO DAMIAN,,1961-02-06,1
CENX000264,076,9,PY188296,JULIETA DAMIAN,ACOSTA,2005-02-15,2
CENX000265,032,9,PY741261,LUCIA ELENA,,1973-04-25,2
CENX000266,858,1,77257053,LAURA PAULA,,1960-05-12,2
CENX000267,076,9,VE055926,ANA PAULA,PEREZ,1979-05-26,2
CENX000268,858,1,77839465,LEONARDO JAVIER,ACOSTA,2002-12-03,1
CENX000269,858,1,,CARLA DAMIAN,MENDEZ RAMIREZ,1970-06-14,2
CENX000270,858,1,77517814,MATEO NOELIA,,1968-07-12,1
CENX000271,858,1,74073180,JOAQUIN LUIS,LOPEZ,1954-01-18,1
CENX000272,032,9,AR137085,JUAN BELEN,,1998-08-12,1
CENX000273,858,1,,PAOLA JAVIER,,,2
CENX000274,076,9,VE464500,RUBEN,,1968-04-29,1
CENX000275,032,9,,JOAQUIN DAMIAN,,1979-02-18,1
CENX000276,858,1,63725296,SOFIA CARLOS,SOSA,1970-06-06,2
CENX000277,858,1,62101224,GONZALO CARLOS,,1977-10-21,1
CENX000278,858,1,70701930,JUAN LUIS,ALONSO,1962-09-16,1
CENX000279,858,1,,MICAELA ELENA,TORRES,1978-04-10,2
CENX000280,862,9,AR064300,LUCIA DAMIAN,VELAZQUEZ,1994-07-07,2
CENX000281,858,1,65362060,ANDRES PAULA,SUAREZ SOSA,1978-07-17,1
CENX000282,858,1,,ANDRES DAMIAN,,1992-10-09,1
CENX000283,858,1,61930697,LEONARDO DAMIAN,,1979-05-10,1
CENX000284,858,1,74790176,MATEO DAMIAN,,1975-09-22,1
CENX000285,858,1,66241960,LUCIA,VELAZQUEZ ACOSTA,1959-02-14,2
CENX000286,858,1,,LUCIA BELEN,,1963-06-11,2
CENX000287,076,9,,LEONARDO INES,RAMIREZ GOMEZ,1959-10-28,1
CENX000288,858,1,67738188,ANA PAULA,,,
CENX000289,858,1,74339556,PAOLA MAR,SILVA,1979-01-18,2
CENX000290,858,1,77854708,FLORENCIA JAVIER,ACOSTA,1973-10-01,2
CENX000291,858,1,,MATEO,,1955-12-04,1
CENX000292,858,1,75284437,DIEGO DAMIAN,GOMEZ RODRIGUEZ,1988-01-31,1
CENX000293,858,1,79239688,MARIA BELEN,,,2
CENX000294,858,1,71835205,SOFIA MAR,MENDEZ,1972-09-03,2
CENX000295,858,1,68666296,GONZALO CARLOS,RODRIGUEZ SOSA,2001-01-19,1
CENX000296,858,1,,LUCIA NOELIA,PEREIRA SOSA,1990-10-28,2
CENX000297,858,1,75276134,ANA PAULA,,1998-02-11,2
CENX000298,858,1,69780287,JULIETA JAVIER,,1960-03-12,2
CENX000299,862,9,,SOFIA LUIS,FERNANDEZ,1968-02-25,2
CENX000300,858,1,,MICAELA PAULA,SILVA,1960-05-15,2
CENX000301,858,1,73848592,NICOLAS DAMIAN,MARTINEZ,1976-08-16,1
CENX000302,858,1,61839090,VALENTINA INES,FERNANDEZ DIAZ,1956-01-26,2
CENX000303,858,1,70131523,VALENTINA DAMIAN,,1961-10-07,2
CENX000304,032,9,AR265082,FLORENCIA DAMIAN,DIAZ SOSA,2006-05-15,2
CENX000305,858,1,62288730,GONZALO,PEREZ,,1
CENX000306,858,1,67925056,MATEO PAULA,,1994-11-04,1
CENX000307,862,9,PY652094,MICAELA MAR,,1951-05-12,2
CENX000308,858,1,,PAOLA CARLOS,SUAREZ,1974-09-13,2
CENX000309,858,1,73194990,MATEO LUIS,,,1
CENX000310,858,1,67643238,PAOLA INES,,1991-02-22,2
CENX000311,858,1,69288580,MARTIN MAR,,1953-06-27,1
CENX000312,858,1,78688115,PAOLA MAR,,1982-08-20,2
CENX000313,858,1,,RUBEN LUIS,BENITEZ SILVA,,1
CENX000314,076,9,,ANDRES LUIS,,1966-10-06,1
CENX000315,858,1,79212155,LAURA MAR,,2006-03-30,2
CENX000316,858,1,69874676,LEONARDO NOELIA,TORRES MENDEZ,1956-05-19,1
CENX000317,858,1,60483109,JULIETA CARLOS,,1972-03-27,
CENX000318,858,1,,RUBEN JAVIER,,1973-09-08,1
CENX000319,858,1,73074188,LAURA LUIS,,2003-12-29,2
CENX000320,858,1,66320042,GONZALO INES,,1983-10-23,1
CENX000321,858,1,60495606,CARLA ELENA,,1952-03-03,2
CENX000322,858,1,61127008,JOAQUIN LUIS,ALONSO,1955-06-10,1
CENX000323,858,1,,JULIETA MAR,VELAZQUEZ,1950-11-05,2
CENX000324,858,1,,JUAN PAULA,SUAREZ,1980-01-18,1
CENX000325,858,1,64155822,RUBEN DAMIAN,ALONSO,2006-12-16,1
CENX000326,076,9,AR674303,PAOLA JAVIER,,1951-05-06,2
CENX000327,076,9,BR889964,JUAN,,1962-01-10,1
CENX000328,858,1,72607846,RUBEN BELEN,,1990-06-01,1
CENX000329,076,9,PY097427,MARTIN INES,,1969-11-09,1
CENX000330,858,1,72940699,MATEO ELENA,,1991-10-17,1
CENX000331,858,1,62516258,VALENTINA JAVIER,,1975-01-11,2
CENX000332,858,1,71219109,PAOLA BELEN,,1989-02-27,2
CENX000333,858,1,66231626,ANA BELEN,PEREIRA,1950-06-15,2
CENX000334,858,1,64113848,DIEGO JAVIER,ACOSTA ACOSTA,1968-04-16,1
CENX000335,858,1,73222829,LEONARDO,TORRES,1990-07-02,1
CENX000336,858,1,65901461,JULIETA LUIS,,1950-12-26,2
CENX000337,862,9,VE469147,JULIETA LUIS,ACOSTA,1966-06-28,2
CENX000338,858,1,74371335,GONZALO NOELIA,TORRES MARTINEZ,,1
CENX000339,858,1,,JULIETA CARLOS,SUAREZ,1991-10-12,2
CENX000340,858,1,,PAOLA PAULA,,,2
CENX000341,600,9,,FLORENCIA CARLOS,ACOSTA MENDEZ,1959-07-20,2
CENX000342,858,1,71068763,ANDRES LUIS,CORREA,1987-01-25,1
CENX000343,858,1,71539141,JOAQUIN,LOPEZ,2001-03-19,1
CENX000344,032,9,,CARLA BELEN,,1984-05-09,2
CENX000345,858,1,64547507,ANA JAVIER,,2004-03-03,2
CENX000346,858,1,73731916,MARIA DAMIAN,RODRIGUEZ BENITEZ,1980-05-22,
CENX000347,600,9,AR498050,FLORENCIA INES,,1963-12-28,2
CENX000348,076,9,,LUCIA DAMIAN,MARTINEZ DIAZ,2001-11-22,2
CENX000349,858,1,68232090,JUAN BELEN,,1998-07-25,1
CENX000350,032,9,,VALENTINA JAVIER,,1974-07-16,2
CENX000351,858,1,79780210,ANDRES ELENA,ACOSTA,1954-09-06,1
CENX000352,858,1,62140897,JULIETA PAULA,SILVA,2005-08-04,2
CENX000353,858,1,68678336,MICAELA LUIS,,1969-11-19,2
CENX000354,858,1,73210472,VALENTINA CARLOS,SOSA,,
CENX000355,858,1,78050744,JUAN BELEN,SOSA,1976-10-28,1
CENX000356,858,1,68561977,ANA LUIS,,1972-01-03,
CENX000357,858,1,,ANA NOELIA,DIAZ GOMEZ,1959-11-19,2
CENX000358,858,1,66292257,CARLA ELENA,SILVA VELAZQUEZ,2005-01-20,2
CENX000359,858,1,75769856,JOAQUIN MAR,RAMIREZ MENDEZ,2000-11-25,1
CENX000360,858,1,77207084,JUAN LUIS,,1995-11-08,1
CENX000361,600,9,VE818609,FLORENCIA ELENA,MENDEZ SOSA,,2
CENX000362,858,1,63483902,GONZALO LUIS,GOMEZ RAMIREZ,1996-09-23,1
CENX000363,858,1,70947626,MICAELA PAULA,,1997-11-21,
CENX000364,858,1,,JOAQUIN INES,,,1
CENX000365,858,1,61994750,SOFIA LUIS,,,2
CENX000366,858,1,,JULIETA JAVIER,PEREIRA,1981-05-12,2
CENX000367,858,1,73073205,LEONARDO,,1981-11-13,1
CENX000368,032,9,AR436566,LUCIA CARLOS,BENITEZ SILVA,2006-11-02,2
CENX000369,858,1,65178988,MARTIN CARLOS,GOMEZ,1962-02-11,1
CENX000370,862,9,BR905647,RUBEN CARLOS,LOPEZ SUAREZ,1988-04-14,1
CENX000371,858,1,,GONZALO ELENA,,1997-02-03,1
CENX000372,858,1,70686153,MICAELA CARLOS,,1986-09-14,2
CENX000373,858,1,,JOAQUIN JAVIER,GOMEZ,1969-05-05,1
CENX000374,858,1,64531704,DIEGO CARLOS,PEREIRA,,1
CENX000375,858,1,75838732,MATEO LUIS,,1978-03-18,
CENX000376,600,9,VE261442,MARIA BELEN,,1994-12-22,2
CENX000377,032,9,AR220531,MARTIN LUIS,,1975-04-18,1
CENX000378,858,1,60033968,PAOLA LUIS,ACOSTA,1984-08-05,2
CENX000379,858,1,68612026,VALENTINA LUIS,RUIZ,1980-04-05,2
CENX000380,858,1,68975284,MATEO DAMIAN,,1978-10-02,1
CENX000381,858,1,60553546,ANA MAR,ALONSO ACOSTA,2001-08-10,2
CENX000382,032,9,PY402236,ANA,,2003-01-11,2
CENX000383,858,1,74267336,GONZALO CARLOS,RODRIGUEZ,1988-11-25,1
CENX000384,858,1,63443290,RUBEN BELEN,ALONSO,2000-08-28,1
CENX000385,858,1,74936289,RUBEN ELENA,LOPEZ MARTINEZ,1992-12-30,1
CENX000386,858,1,74962114,VALENTINA NOELIA,SILVA,1965-12-05,2
CENX000387,858,1,63205717,JOAQUIN BELEN,,1984-03-18,1
CENX000388,858,1,79998574,DIEGO DAMIAN,PEREZ CORREA,1958-06-18,1
CENX000389,858,1,66060394,MATEO PAULA,,2006-06-10,1
CENX000390,076,9,BR226106,FLORENCIA DAMIAN,LOPEZ,1989-12-01,2
CENX000391,076,9,AR348451,LUCIA CARLOS,,1976-04-25,
CENX000392,858,1,68897223,VALENTINA NOELIA,,2004-07-19,2
CENX000393,858,1,67564028,LAURA LUIS,PEREZ,1954-09-04,2
CENX000394,858,1,78098086,NICOLAS MAR,DIAZ,1991-10-18,1
CENX000395,076,9,VE774415,GONZALO,,1954-06-11,1
CENX000396,600,9,BR672626,FLORENCIA NOELIA,,1969-04-23,
CENX000397,858,1,61758933,LEONARDO INES,,1983-08-27,1
CENX000398,600,9,AR675625,JUAN NOELIA,,2004-04-16,1
CENX000399,858,1,62172807,JUAN LUIS,BENITEZ,1986-08-21,1
CENX000400,076,9,VE390780,MARIA ELENA,SUAREZ GOMEZ,1962-06-14,2
CENX000401,858,1,74773061,DIEGO CARLOS,,,1
CENX000402,858,1,,SOFIA JAVIER,,1987-11-13,2
CENX000403,858,1,68425900,JULIETA NOELIA,,1979-10-22,2
CENX000404,858,1,,PEDRO CARLOS,FERNANDEZ,1999-11-26,1
CENX000405,858,1,76893670,JUAN PAULA,,1973-07-31,1
CENX000406,032,9,PY431444,JULIETA JAVIER,MARTINEZ,2001-04-13,2
CENX000407,858,1,65822574,ANA,FERNANDEZ,1990-03-20,2
CENX000408,858,1,65808279,LEONARDO CARLOS,,1981-03-24,
CENX000409,858,1,77592769,PAOLA JAVIER,ALONSO,1962-11-15,2
CENX000410,858,1,79840730,LEONARDO PAULA,,1986-09-29,1
CENX000411,858,1,65903465,PEDRO PAULA,PEREZ,1986-01-30,1
CENX000412,858,1,68623352,LUCIA LUIS,MARTINEZ BENITEZ,,2
CENX000413,858,1,61839610,JULIETA MAR,LOPEZ,1995-06-18,2
CENX000414,858,1,61051784,ANDRES NOELIA,,1980-03-16,1
CENX000415,858,1,63066278,MARTIN CARLOS,,1993-12-04,
CENX000416,858,1,60290453,SOFIA LUIS,,1980-07-29,2
CENX000417,858,1,74222639,JUAN PAULA,RODRIGUEZ,1951-04-08,1
CENX000418,858,1,73185844,DIEGO BELEN,,1988-02-11,1
CENX000419,858,1,76949761,PAOLA DAMIAN,,1989-03-09,2
CENX000420,076,9,,JOAQUIN,,,1
CENX000421,858,1,60583268,VALENTINA LUIS,,1988-06-21,2
CENX000422,858,1,69544799,LAURA MAR,RUIZ,1994-04-28,2
CENX000423,858,1,,SOFIA ELENA,SUAREZ,2003-12-16,2
CENX000424,858,1,71441006,FLORENCIA,,1992-10-23,2
CENX000425,858,1,72962185,LEONARDO ELENA,,2003-03-07,1
CENX000426,858,1,,ANA BELEN,,1972-12-18,2
CENX000427,858,1,77328135,CARLA MAR,PEREIRA,,2
CENX000428,858,1,64264169,DIEGO CARLOS,,1961-04-11,1
CENX000429,600,9,AR658272,JUAN,CORREA VELAZQUEZ,1966-07-14,1
CENX000430,858,1,,GONZALO BELEN,RUIZ,1985-02-17,1
CENX000431,858,1,73801597,LEONARDO NOELIA,DIAZ,1992-11-30,1
CENX000432,600,9,,LEONARDO BELEN,,1961-09-15,
CENX000433,858,1,64924615,LUCIA LUIS,MENDEZ MENDEZ,1991-02-11,2
CENX000434,858,1,76793547,RUBEN MAR,SUAREZ,1987-11-29,1
CENX000435,858,1,63477015,PEDRO BELEN,,1997-12-29,1
CENX000436,858,1,64186656,LAURA JAVIER,DIAZ,1986-10-03,2
CENX000437,858,1,62390658,MICAELA MAR,SILVA VELAZQUEZ,1959-09-28,2
CENX000438,032,9,BR227458,SOFIA JAVIER,SUAREZ SILVA,1960-10-10,2
CENX000439,858,1,62366262,LAURA INES,RAMIREZ SUAREZ,1964-04-17,2
CENX000440,858,1,72837296,VALENTINA JAVIER,RAMIREZ,1991-02-22,2
CENX000441,858,1,73236274,LEONARDO LUIS,,1995-01-27,1
CENX000442,858,1,68644792,MATEO DAMIAN,,1983-10-19,1
CENX000443,858,1,72895206,MICAELA DAMIAN,,1956-08-14,2
CENX000444,858,1,67535304,PAOLA BELEN,PEREIRA,1950-07-04,2
CENX000445,858,1,61167990,FLORENCIA,BENITEZ RODRIGUEZ,1993-10-23,2
CENX000446,600,9,VE694297,DIEGO PAULA,MENDEZ,,1
CENX000447,032,9,PY247234,MATEO DAMIAN,VELAZQUEZ,2001-03-10,1
