id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
RRAA001299,858,1,35675204,LUCIA PAULA,SOSA,1972-05-31,2
RRAA001300,858,1,,DIEGO BELEN,SOSA,1973-07-25,1
RRAAX000001,862,9,PY628702,PEDRO LUIS,TORRES,1980-12-12,
RRAAX000002,032,9,PY270151,PAOLA PAULA,ALONSO,2006-05-24,2
RRAAX000003,858,1,79056218,LEONARDO BELEN,GOMEZ,1956-11-16,1
RRAAX000004,858,1,65876188,SOFIA CARLOS,VELAZQUEZ,1978-02-20,2
RRAAX000005,076,9,PY871935,MARTIN LUIS,DIAZ,1967-06-21,1
RRAAX000006,858,1,71463212,ANA,MARTINEZ GOMEZ,1965-09-30,
RRAAX000007,858,1,82378114,ANA CARLOS,MARTINEZ CORREA,1988-05-22,2
RRAAX000008,858,1,63322203,ANDRES CARLOS,VELAZQUEZ,1966-08-29,1
RRAAX000009,858,1,77764643,LUCIA INES,TORRES PEREIRA,1971-11-09,2
RRAAX000010,858,1,,NICOLAS NOELIA,GOMEZ,1981-04-29,1
RRAAX000011,032,9,BR956444,VALENTINA JAVIER,LOPEZ,,2
RRAAX000012,858,1,83506337,JULIETA NOELIA,SOSA BENITEZ,1998-10-30,2
RRAAX000013,858,1,76503915,RUBEN DAMIAN,LOPEZ SUAREZ,1985-04-15,1
RRAAX000014,858,1,82535811,MARTIN ELENA,SUAREZ,,1
RRAAX000015,858,1,69005047,SOFIA CARLOS,RUIZ,1986-07-10,2
RRAAX000016,858,1,83485186,MICAELA DAMIAN,RAMIREZ,1977-11-05,2
RRAAX000017,600,9,BR657928,GONZALO DAMIAN,RUIZ SOSA,1988-05-14,1
RRAAX000018,862,9,PY813236,CARLA,SILVA,2006-04-22,2
RRAAX000019,858,1,85589408,FLORENCIA PAULA,DIAZ GOMEZ,2000-07-21,2
RRAAX000020,858,1,89775710,ANA,FERNANDEZ,1963-09-04,2
RRAAX000021,600,9,PY134979,LEONARDO DAMIAN,VELAZQUEZ,1996-01-01,1
RRAAX000022,858,1,74078550,NICOLAS,LOPEZ,1953-10-08,1
RRAAX000023,858,1,88973841,VALENTINA,GOMEZ RAMIREZ,1956-07-15,2
RRAAX000024,858,1,72092597,SOFIA BELEN,PEREZ ACOSTA,1960-02-06,2
RRAAX000025,858,1,62337893,VALENTINA CARLOS,PEREIRA BENITEZ,2005-12-22,2
RRAAX000026,032,9,BR075646,NICOLAS JAVIER,TORRES,1950-05-19,1
RRAAX000027,858,1,62094236,PEDRO,SUAREZ,1957-07-21,
RRAAX000028,858,1,76687420,DIEGO NOELIA,SILVA SUAREZ,1961-02-18,1
RRAAX000029,858,1,86899678,ANA INES,ACOSTA,2001-12-15,2
RRAAX000030,858,1,63553101,JUAN NOELIA,PEREZ,1994-08-17,1
RRAAX000031,862,9,AR722814,ANDRES LUIS,MENDEZ RODRIGUEZ,1950-07-13,1
RRAAX000032,862,9,AR578564,PEDRO LUIS,SOSA,1971-11-21,1
RRAAX000033,858,1,60322483,JUAN CARLOS,MENDEZ,1966-06-26,1
RRAAX000034,858,1,65599884,FLORENCIA NOELIA,RUIZ RODRIGUEZ,2005-09-25,2
RRAAX000035,600,9,AR331440,MARIA NOELIA,MENDEZ SILVA,1985-12-24,2
RRAAX000036,858,1,62990844,PEDRO ELENA,MENDEZ,1952-12-17,1
RRAAX000037,858,1,85330476,FLORENCIA BELEN,SILVA RAMIREZ,1986-09-30,2
RRAAX000038,858,1,85148622,JULIETA LUIS,LOPEZ BENITEZ,1957-05-22,2
RRAAX000039,858,1,85744777,PAOLA LUIS,SUAREZ,,2
RRAAX000040,858,1,85066846,FLORENCIA,TORRES,1989-04-05,2
RRAAX000041,032,9,AR355020,JUAN LUIS,RAMIREZ MENDEZ,1989-12-11,1
RRAAX000042,858,1,88038777,ANA DAMIAN,VELAZQUEZ,1979-03-06,2
RRAAX000043,858,1,81518800,VALENTINA JAVIER,DIAZ,1994-12-29,2
RRAAX000044,076,9,PY139861,PAOLA DAMIAN,MENDEZ,1957-08-11,2
RRAAX000045,858,1,82239882,NICOLAS ELENA,VELAZQUEZ,1976-07-09,1
RRAAX000046,858,1,72279876,MATEO MAR,RODRIGUEZ,1970-06-06,1
RRAAX000047,858,1,89289365,LEONARDO MAR,ALONSO DIAZ,1951-08-27,1
RRAAX000048,858,1,63171858,JOAQUIN DAMIAN,DIAZ,1968-12-26,1
RRAAX000049,076,9,PY233944,JULIETA INES,FERNANDEZ SILVA,1977-01-21,2
RRAAX000050,858,1,64104510,FLORENCIA MAR,ALONSO,1980-01-09,2
RRAAX000051,858,1,81148367,VALENTINA MAR,ACOSTA,1994-07-12,2
RRAAX000052,858,1,69335665,GONZALO INES,ACOSTA,,1
RRAAX000053,858,1,67029474,JOAQUIN ELENA,SILVA MARTINEZ,1989-08-06,1
RRAAX000054,858,1,63902559,VALENTINA INES,VELAZQUEZ CORREA,1998-05-21,
RRAAX000055,600,9,AR177544,MARTIN ELENA,GOMEZ LOPEZ,2000-02-20,1
RRAAX000056,858,1,82484563,CARLA NOELIA,VELAZQUEZ,2002-12-03,2
RRAAX000057,858,1,,GONZALO LUIS,RODRIGUEZ,1963-09-06,1
RRAAX000058,858,1,69336555,MARTIN INES,TORRES SUAREZ,1951-03-01,1
RRAAX000059,858,1,66430504,GONZALO BELEN,BENITEZ GOMEZ,1962-06-06,1
RRAAX000060,858,1,69219349,MARTIN MAR,ALONSO CORREA,1976-10-03,1
RRAAX000061,858,1,73757127,GONZALO BELEN,VELAZQUEZ PEREZ,1979-08-04,1
RRAAX000062,858,1,73932209,JULIETA LUIS,FERNANDEZ PEREIRA,1961-12-07,2
RRAAX000063,076,9,BR736841,VALENTINA INES,BENITEZ RUIZ,1986-04-10,2
RRAAX000064,858,1,63516840,PEDRO MAR,FERNANDEZ,1984-07-18,
RRAAX000065,858,1,72620386,JOAQUIN BELEN,SILVA ACOSTA,1972-07-26,1
RRAAX000066,858,1,61857560,PEDRO NOELIA,RAMIREZ,,1
RRAAX000067,858,1,79767157,RUBEN LUIS,MARTINEZ,1988-11-27,1
RRAAX000068,600,9,PY034219,ANDRES INES,CORREA,1990-10-10,1
RRAAX000069,858,1,83750363,VALENTINA MAR,BENITEZ,2006-07-15,2
RRAAX000070,858,1,67442548,PAOLA BELEN,BENITEZ,1962-02-14,2
RRAAX000071,858,1,61787939,JULIETA ELENA,FERNANDEZ,1988-04-13,2
RRAAX000072,858,1,,JOAQUIN DAMIAN,DIAZ,1953-06-06,1
RRAAX000073,858,1,85172447,LEONARDO,CORREA,1970-08-05,1
RRAAX000074,858,1,88228823,MATEO DAMIAN,PEREIRA CORREA,1965-04-07,1
RRAAX000075,858,1,74883850,MICAELA JAVIER,RAMIREZ,2001-07-07,
RRAAX000076,858,1,89224200,JOAQUIN PAULA,MENDEZ,1967-06-24,1
RRAAX000077,858,1,80816896,DIEGO CARLOS,LOPEZ,1969-05-29,1
RRAAX000078,858,1,85150975,ANDRES NOELIA,ALONSO,1992-07-12,1
RRAAX000079,032,9,BR765904,FLORENCIA MAR,DIAZ,1994-10-15,2
RRAAX000080,858,1,,MARTIN,LOPEZ,1965-03-09,
RRAAX000081,858,1,77419363,LEONARDO LUIS,RODRIGUEZ SILVA,1955-06-24,1
RRAAX000082,858,1,68806650,JOAQUIN JAVIER,PEREIRA TORRES,1960-03-20,1
RRAAX000083,032,9,VE300870,SOFIA JAVIER,GOMEZ FERNANDEZ,1962-12-07,2
RRAAX000084,600,9,BR804496,PEDRO,MARTINEZ,1960-02-23,1
RRAAX000085,858,1,83345109,JOAQUIN BELEN,ALONSO,1976-01-10,1
RRAAX000086,600,9,AR311935,MARIA CARLOS,TORRES MENDEZ,1998-12-19,2
RRAAX000087,858,1,72173217,PAOLA PAULA,CORREA,,2
RRAAX000088,858,1,83595758,LUCIA INES,PEREZ,1979-04-24,2
RRAAX000089,858,1,85194486,LEONARDO NOELIA,PEREZ PEREIRA,1966-09-06,1
RRAAX000090,858,1,,ANA PAULA,MARTINEZ PEREZ,1974-07-26,2
RRAAX000091,032,9,VE508383,PEDRO CARLOS,RAMIREZ,1973-09-23,1
RRAAX000092,858,1,61814813,MICAELA JAVIER,BENITEZ,1958-08-05,2
RRAAX000093,858,1,84798218,ANA CARLOS,DIAZ,1962-06-21,2
RRAAX000094,858,1,86299657,SOFIA MAR,FERNANDEZ,1979-02-20,2
RRAAX000095,032,9,BR852383,ANDRES,BENITEZ,1965-10-20,1
RRAAX000096,858,1,85891674,JOAQUIN INES,MARTINEZ,1962-02-27,1
RRAAX000097,858,1,66760220,MARIA INES,MARTINEZ,1989-08-04,2
RRAAX000098,858,1,77686520,FLORENCIA,SUAREZ,1984-05-02,2
RRAAX000099,032,9,,GONZALO PAULA,PEREZ MENDEZ,1965-05-08,1
RRAAX000100,858,1,83993509,DIEGO BELEN,CORREA,1997-02-23,1
RRAAX000101,076,9,BR321564,LEONARDO NOELIA,LOPEZ,1959-05-01,1
RRAAX000102,032,9,AR801122,PAOLA ELENA,ALONSO FERNANDEZ,1963-10-06,2
RRAAX000103,858,1,,PEDRO JAVIER,MENDEZ,1997-05-20,1
RRAAX000104,858,1,61521113,NICOLAS,SILVA DIAZ,1955-07-28,1
RRAAX000105,858,1,62265349,LEONARDO ELENA,RUIZ,1990-04-28,1
RRAAX000106,858,1,81191247,JULIETA,ACOSTA,1985-08-02,2
RRAAX000107,858,1,61348841,ANA JAVIER,SUAREZ SOSA,1967-10-26,2
RRAAX000108,858,1,63605170,NICOLAS NOELIA,RAMIREZ RAMIREZ,1994-07-02,1
RRAAX000109,076,9,BR881053,DIEGO PAULA,MENDEZ MARTINEZ,1950-03-07,1
RRAAX000110,858,1,71514459,NICOLAS ELENA,SILVA,1952-05-15,1
RRAAX000111,858,1,77325274,ANA NOELIA,GOMEZ PEREZ,1975-03-09,2
RRAAX000112,858,1,72930246,GONZALO DAMIAN,PEREZ DIAZ,,1
RRAAX000113,862,9,BR848497,JULIETA JAVIER,ALONSO,1992-07-16,2
RRAAX000114,858,1,78563706,NICOLAS INES,LOPEZ,1954-05-05,1
RRAAX000115,858,1,75493134,GONZALO NOELIA,GOMEZ,1953-06-28,1
RRAAX000116,858,1,,VALENTINA DAMIAN,ACOSTA FERNANDEZ,1960-08-19,2
RRAAX000117,858,1,64746980,MARIA ELENA,RUIZ,1992-05-25,2
RRAAX000118,858,1,70898960,JULIETA MAR,LOPEZ,1961-09-12,2
RRAAX000119,858,1,72150050,MICAELA BELEN,SUAREZ,1953-01-09,2
RRAAX000120,858,1,70521911,MARIA,VELAZQUEZ ALONSO,1976-07-24,2
RRAAX000121,600,9,VE330982,MARTIN BELEN,ALONSO,1994-09-03,1
RRAAX000122,076,9,BR467405,RUBEN BELEN,RAMIREZ SUAREZ,1990-04-03,1
RRAAX000123,858,1,81070274,VALENTINA DAMIAN,ACOSTA,2004-08-05,2
RRAAX000124,858,1,60094956,DIEGO JAVIER,RUIZ CORREA,1985-01-15,1
RRAAX000125,600,9,AR693840,LAURA PAULA,GOMEZ,1978-06-10,2
RRAAX000126,858,1,85235839,LAURA ELENA,ACOSTA,1979-12-29,2
RRAAX000127,858,1,71508772,JULIETA,PEREZ,1999-03-28,2
RRAAX000128,076,9,AR000372,MARTIN PAULA,PEREIRA MARTINEZ,1960-03-27,1
RRAAX000129,858,1,88419062,MICAELA INES,ALONSO,1989-03-03,2
RRAAX000130,032,9,BR062185,MICAELA ELENA,SUAREZ MARTINEZ,1982-04-13,2
RRAAX000131,858,1,66581669,VALENTINA MAR,FERNANDEZ,1989-05-05,2
RRAAX000132,032,9,PY171171,JOAQUIN MAR,PEREIRA,1985-04-02,1
RRAAX000133,600,9,,PAOLA INES,SUAREZ,1982-09-09,2
RRAAX000134,858,1,77036829,LUCIA BELEN,PEREZ RAMIREZ,1952-02-23,2
RRAAX000135,858,1,85811258,JUAN MAR,RODRIGUEZ,1966-02-15,1
RRAAX000136,858,1,68613099,MICAELA JAVIER,CORREA,1970-01-01,2
RRAAX000137,858,1,63355024,MARTIN DAMIAN,GOMEZ,1984-12-25,1
RRAAX000138,858,1,71447093,PAOLA MAR,ACOSTA PEREZ,1981-03-20,2
RRAAX000139,858,1,78497889,LUCIA PAULA,RUIZ RAMIREZ,1989-04-16,
RRAAX000140,858,1,68915981,LUCIA ELENA,SOSA,1972-09-05,2
RRAAX000141,600,9,PY828552,VALENTINA PAULA,SOSA PEREZ,1984-10-20,2
RRAAX000142,858,1,83181357,JULIETA CARLOS,MARTINEZ RAMIREZ,1981-08-08,2
RRAAX000143,858,1,80548129,GONZALO,MARTINEZ VELAZQUEZ,1994-10-17,1
RRAAX000144,858,1,67162811,NICOLAS,PEREIRA ALONSO,1976-06-03,1
RRAAX000145,858,1,66781952,SOFIA DAMIAN,GOMEZ SOSA,,2
RRAAX000146,600,9,BR422567,MICAELA PAULA,ACOSTA VELAZQUEZ,1992-11-26,2
RRAAX000147,858,1,75197477,PEDRO ELENA,BENITEZ,1973-09-18,1
RRAAX000148,032,9,PY147190,MATEO CARLOS,ALONSO,1996-05-28,1
RRAAX000149,858,1,76622248,JOAQUIN CARLOS,PEREZ TORRES,1996-12-30,1
RRAAX000150,858,1,,SOFIA MAR,PEREIRA,1959-08-29,2
RRAAX000151,858,1,61070146,NICOLAS CARLOS,RAMIREZ,1979-10-16,
RRAAX000152,858,1,85690693,DIEGO PAULA,MENDEZ,1973-01-14,1
RRAAX000153,858,1,87033568,PAOLA MAR,SILVA RUIZ,1966-04-25,2
RRAAX000154,032,9,AR005746,ANA DAMIAN,MENDEZ FERNANDEZ,,2
RRAAX000155,600,9,PY028169,MARIA PAULA,MENDEZ,1958-12-11,2
RRAAX000156,858,1,69071785,ANDRES CARLOS,CORREA MARTINEZ,,1
RRAAX000157,858,1,88119992,CARLA CARLOS,CORREA,1952-08-29,2
RRAAX000158,858,1,85176339,JULIETA PAULA,TORRES,1976-06-02,2
RRAAX000159,858,1,63179418,CARLA MAR,PEREZ,2000-11-10,2
RRAAX000160,862,9,BR383251,PEDRO JAVIER,LOPEZ,1991-11-13,1
RRAAX000161,858,1,66881093,RUBEN JAVIER,ALONSO,1956-12-22,1
RRAAX000162,858,1,83286899,PEDRO LUIS,GOMEZ,1989-02-17,1
RRAAX000163,032,9,BR405175,LUCIA PAULA,PEREZ,1957-06-02,2
RRAAX000164,032,9,PY994038,SOFIA LUIS,RUIZ,1969-05-14,2
RRAAX000165,858,1,74203813,FLORENCIA CARLOS,SOSA,1952-08-14,2
RRAAX000166,076,9,BR621194,JULIETA PAULA,SUAREZ SOSA,1978-07-20,2
RRAAX000167,858,1,62249492,SOFIA NOELIA,SOSA,1951-03-26,2
RRAAX000168,858,1,82791022,VALENTINA DAMIAN,DIAZ,1953-01-13,2
RRAAX000169,858,1,71701457,LUCIA ELENA,VELAZQUEZ ACOSTA,1952-10-30,2
RRAAX000170,858,1,,PEDRO LUIS,RAMIREZ CORREA,1974-03-29,1
RRAAX000171,858,1,76292474,VALENTINA DAMIAN,GOMEZ,2006-04-24,2
RRAAX000172,858,1,71547224,PAOLA ELENA,LOPEZ,1987-07-17,2
RRAAX000173,858,1,74769403,LUCIA DAMIAN,SILVA DIAZ,1950-04-09,2
RRAAX000174,858,1,81943398,CARLA MAR,FERNANDEZ,1990-01-10,2
RRAAX000175,858,1,84022379,LAURA,RUIZ RODRIGUEZ,1994-06-25,2
RRAAX000176,032,9,,DIEGO PAULA,SUAREZ,1969-11-05,1
RRAAX000177,032,9,AR259245,JOAQUIN DAMIAN,ACOSTA PEREIRA,,1
RRAAX000178,858,1,79185941,CARLA LUIS,RODRIGUEZ,1957-08-23,2
RRAAX000179,858,1,82323671,LUCIA ELENA,PEREZ,1992-09-06,2
RRAAX000180,858,1,83911055,MATEO MAR,RAMIREZ,1994-01-26,1
RRAAX000181,858,1,62533311,PEDRO,MARTINEZ,2000-05-22,1
RRAAX000182,600,9,BR335065,FLORENCIA INES,LOPEZ,1996-10-11,2
RRAAX000183,858,1,69719378,DIEGO ELENA,RODRIGUEZ,1991-06-02,1
RRAAX000184,858,1,84981253,LEONARDO LUIS,SOSA FERNANDEZ,1964-02-08,1
RRAAX000185,032,9,BR246870,VALENTINA PAULA,GOMEZ,1972-10-20,2
RRAAX000186,076,9,,LUCIA NOELIA,RODRIGUEZ,1999-06-10,2
RRAAX000187,858,1,72315573,GONZALO LUIS,MENDEZ RAMIREZ,2005-08-19,1
RRAAX000188,858,1,81732789,NICOLAS MAR,PEREZ FERNANDEZ,1981-08-08,1
RRAAX000189,858,1,72984553,RUBEN BELEN,PEREZ RUIZ,1956-01-25,1
RRAAX000190,858,1,66119686,MATEO CARLOS,DIAZ,1968-09-08,1
RRAAX000191,858,1,84376798,ANDRES,FERNANDEZ LOPEZ,1965-04-16,1
RRAAX000192,858,1,73722214,JULIETA ELENA,TORRES,1960-09-24,2
RRAAX000193,858,1,67599373,NICOLAS DAMIAN,SOSA,1998-03-18,1
RRAAX000194,858,1,88302329,PEDRO MAR,ALONSO,1960-04-07,1
RRAAX000195,858,1,75328910,LAURA JAVIER,MENDEZ GOMEZ,1950-04-18,
RRAAX000196,600,9,AR527221,LEONARDO,MARTINEZ PEREZ,,1
RRAAX000197,858,1,88990168,FLORENCIA DAMIAN,GOMEZ,1957-08-30,2
RRAAX000198,858,1,80934163,MATEO NOELIA,RODRIGUEZ,1983-11-11,1
RRAAX000199,858,1,,NICOLAS CARLOS,VELAZQUEZ,1987-05-05,1
RRAAX000200,858,1,,RUBEN PAULA,VELAZQUEZ,1963-09-08,1
RRAAX000201,858,1,82641142,JULIETA ELENA,DIAZ,1950-08-28,2
RRAAX000202,858,1,,DIEGO JAVIER,RAMIREZ PEREZ,2002-05-24,1
RRAAX000203,858,1,60849552,ANDRES NOELIA,MARTINEZ,2003-12-30,1
RRAAX000204,858,1,67147567,NICOLAS PAULA,VELAZQUEZ,1964-04-04,1
RRAAX000205,858,1,88565919,MARIA DAMIAN,LOPEZ,1985-03-10,2
RRAAX000206,858,1,84980528,MICAELA DAMIAN,RUIZ RUIZ,1992-09-13,2
RRAAX000207,032,9,VE081086,PEDRO BELEN,BENITEZ SILVA,1957-04-25,1
RRAAX000208,858,1,,JULIETA MAR,FERNANDEZ TORRES,1986-11-30,2
RRAAX000209,858,1,82582596,ANDRES BELEN,RAMIREZ,1955-02-21,1
RRAAX000210,858,1,82815630,SOFIA INES,MARTINEZ,1979-01-24,2
RRAAX000211,858,1,74438302,MARIA,ACOSTA,2005-09-05,2
RRAAX000212,858,1,77307134,NICOLAS,MARTINEZ,1969-12-04,1
RRAAX000213,858,1,70315548,ANA CARLOS,MARTINEZ,1981-11-18,2
RRAAX000214,858,1,72921540,DIEGO ELENA,ALONSO BENITEZ,1998-06-15,1
RRAAX000215,858,1,79335627,PEDRO CARLOS,MARTINEZ,1963-10-12,1
RRAAX000216,858,1,87886934,FLORENCIA DAMIAN,SILVA,1957-07-30,2
RRAAX000217,858,1,88633307,LUCIA JAVIER,FERNANDEZ VELAZQUEZ,,2
RRAAX000218,858,1,83528640,JULIETA,BENITEZ,1967-09-18,2
RRAAX000219,076,9,PY829741,PEDRO BELEN,FERNANDEZ RAMIREZ,1964-01-15,1
RRAAX000220,032,9,VE938254,SOFIA INES,SOSA,1953-07-05,2
RRAAX000221,858,1,83442271,LEONARDO PAULA,FERNANDEZ,1989-12-10,1
RRAAX000222,858,1,71064370,ANA,SOSA,,2
RRAAX000223,858,1,60735152,RUBEN BELEN,MENDEZ SILVA,2000-09-06,
RRAAX000224,858,1,68082834,CARLA DAMIAN,RUIZ,,2
RRAAX000225,858,1,,VALENTINA LUIS,TORRES,1976-11-23,2
RRAAX000226,858,1,72704346,RUBEN,GOMEZ,1979-07-18,1
RRAAX000227,858,1,87271812,LAURA DAMIAN,FERNANDEZ,1992-07-01,2
RRAAX000228,600,9,BR623963,RUBEN,CORREA,2002-11-10,1
RRAAX000229,858,1,66942968,FLORENCIA PAULA,VELAZQUEZ VELAZQUEZ,2003-02-14,2
RRAAX000230,858,1,63327032,LUCIA,MARTINEZ,1995-04-07,2
RRAAX000231,858,1,85556088,MARTIN INES,FERNANDEZ,1995-03-06,1
RRAAX000232,858,1,72156005,PEDRO LUIS,VELAZQUEZ,1963-07-25,1
RRAAX000233,858,1,73373030,JUAN DAMIAN,SILVA,1975-07-06,1
RRAAX000234,858,1,65237789,RUBEN NOELIA,PEREZ,1982-02-18,
RRAAX000235,858,1,68292744,FLORENCIA INES,PEREZ,1991-08-25,2
RRAAX000236,858,1,73933205,LUCIA DAMIAN,MARTINEZ,1983-01-31,
RRAAX000237,858,1,70704584,CARLA PAULA,BENITEZ CORREA,1961-12-13,2
RRAAX000238,862,9,AR391895,LEONARDO PAULA,TORRES SUAREZ,,
RRAAX000239,858,1,66316275,NICOLAS INES,SILVA,1973-05-12,1
RRAAX000240,858,1,69090417,JOAQUIN ELENA,ALONSO,2002-07-25,1
RRAAX000241,858,1,61712022,PEDRO LUIS,DIAZ,1982-09-24,1
RRAAX000242,858,1,60529491,MARTIN DAMIAN,GOMEZ VELAZQUEZ,1986-03-18,1
RRAAX000243,076,9,PY094281,PAOLA LUIS,SILVA TORRES,1997-04-20,2
RRAAX000244,858,1,,MATEO BELEN,TORRES,1984-10-22,1
RRAAX000245,858,1,65282458,MARTIN,CORREA,1966-03-27,1
RRAAX000246,858,1,88232460,PAOLA,GOMEZ,1974-09-06,2
RRAAX000247,858,1,87442524,JUAN LUIS,RUIZ BENITEZ,1955-05-09,1
RRAAX000248,858,1,64677658,PEDRO BELEN,ALONSO,1984-06-30,1
RRAAX000249,858,1,62465964,MARIA DAMIAN,ACOSTA,1950-02-04,2
RRAAX000250,858,1,65538824,JOAQUIN,CORREA,,1
RRAAX000251,858,1,67498102,NICOLAS JAVIER,MENDEZ,1995-11-28,1
RRAAX000252,858,1,89165876,SOFIA LUIS,SUAREZ GOMEZ,1983-06-27,2
RRAAX000253,858,1,80517113,LUCIA PAULA,SOSA,1958-09-04,2
RRAAX000254,858,1,69041573,VALENTINA MAR,ALONSO,2003-10-14,2
RRAAX000255,600,9,,DIEGO PAULA,FERNANDEZ,2003-12-25,1
RRAAX000256,858,1,61268730,LAURA JAVIER,SOSA,1989-01-29,2
RRAAX000257,858,1,88764114,ANDRES ELENA,TORRES RAMIREZ,,1
RRAAX000258,858,1,76577741,JOAQUIN BELEN,GOMEZ,1958-04-27,1
RRAAX000259,858,1,60830671,PEDRO PAULA,ACOSTA,1973-09-11,1
RRAAX000260,858,1,84198869,NICOLAS MAR,BENITEZ,1988-09-28,1
RRAAX000261,032,9,VE034535,GONZALO CARLOS,GOMEZ,1994-06-17,1
RRAAX000262,858,1,69567994,JUAN PAULA,TORRES MENDEZ,1978-02-06,1
RRAAX000263,858,1,88067157,PAOLA PAULA,RAMIREZ DIAZ,1967-08-31,2
RRAAX000264,858,1,63232087,JUAN MAR,ACOSTA,2004-04-06,1
RRAAX000265,858,1,68614730,PAOLA NOELIA,SUAREZ RUIZ,1969-10-10,2
RRAAX000266,858,1,75987274,LEONARDO ELENA,BENITEZ,1950-04-14,1
RRAAX000267,862,9,AR853371,LEONARDO,RODRIGUEZ,1974-01-25,1
RRAAX000268,858,1,61309143,FLORENCIA JAVIER,ALONSO,1999-11-04,2
RRAAX000269,858,1,72456313,JULIETA MAR,PEREIRA RUIZ,1973-11-09,2
RRAAX000270,858,1,81484508,GONZALO CARLOS,SUAREZ,1966-09-08,1
RRAAX000271,858,1,86594466,JULIETA DAMIAN,RUIZ PEREIRA,1982-07-21,2
RRAAX000272,858,1,79872928,JOAQUIN MAR,RUIZ,1993-10-04,1
RRAAX000273,858,1,78136733,MATEO CARLOS,PEREZ,1957-10-24,1
RRAAX000274,600,9,PY663797,GONZALO JAVIER,VELAZQUEZ SUAREZ,1967-02-07,1
RRAAX000275,858,1,81250279,MATEO,LOPEZ,1983-03-03,1
RRAAX000276,858,1,74368944,CARLA,BENITEZ,1970-06-28,2
RRAAX000277,858,1,71792289,RUBEN MAR,FERNANDEZ,1953-02-02,1
RRAAX000278,858,1,85890281,MATEO CARLOS,MENDEZ,1999-08-30,1
RRAAX000279,858,1,88040453,FLORENCIA LUIS,FERNANDEZ,2001-06-13,2
RRAAX000280,032,9,PY088981,DIEGO ELENA,TORRES ACOSTA,,1
RRAAX000281,858,1,,MATEO JAVIER,ACOSTA LOPEZ,2005-03-21,1
RRAAX000282,858,1,79532574,MARTIN INES,DIAZ,1965-04-16,1
RRAAX000283,858,1,89491179,PEDRO NOELIA,MENDEZ MARTINEZ,2006-08-06,1
RRAAX000284,858,1,,NICOLAS PAULA,RUIZ CORREA,1979-06-30,1
RRAAX000285,858,1,75599801,MARIA DAMIAN,SOSA,1989-08-18,2
RRAAX000286,600,9,VE894973,NICOLAS NOELIA,ACOSTA,,1
RRAAX000287,858,1,75765137,MICAELA CARLOS,VELAZQUEZ RUIZ,1960-10-01,2
RRAAX000288,032,9,VE546205,FLORENCIA LUIS,LOPEZ,1966-01-31,2
RRAAX000289,858,1,75455023,LUCIA NOELIA,SILVA PEREIRA,1977-12-28,2
RRAAX000290,858,1,62463139,MATEO ELENA,MARTINEZ PEREZ,,1
RRAAX000291,858,1,68303211,MARTIN INES,VELAZQUEZ,,1
RRAAX000292,858,1,60653298,ANDRES LUIS,MARTINEZ,1998-08-14,1
RRAAX000293,858,1,64555733,DIEGO MAR,LOPEZ DIAZ,1972-05-23,1
RRAAX000294,600,9,PY462746,DIEGO CARLOS,RUIZ,1995-04-14,1
RRAAX000295,858,1,71884645,ANDRES BELEN,FERNANDEZ,1992-12-08,1
RRAAX000296,858,1,75826904,MARIA JAVIER,BENITEZ,1975-08-05,2
RRAAX000297,862,9,PY421448,MICAELA ELENA,SUAREZ,2004-06-28,2
RRAAX000298,858,1,84710594,LAURA MAR,SOSA,1960-11-20,2
RRAAX000299,858,1,69651233,SOFIA NOELIA,MARTINEZ,1954-12-23,2
RRAAX000300,858,1,,SOFIA INES,ALONSO,1982-03-17,2
RRAAX000301,858,1,78340584,JULIETA BELEN,GOMEZ,1955-04-24,2
RRAAX000302,600,9,PY702754,DIEGO ELENA,RUIZ,1954-07-19,1
RRAAX000303,862,9,VE185621,VALENTINA PAULA,ALONSO TORRES,1967-05-15,2
RRAAX000304,858,1,81929915,LAURA PAULA,TORRES,1965-06-08,2
RRAAX000305,858,1,82321907,JOAQUIN ELENA,GOMEZ BENITEZ,1988-08-29,1
RRAAX000306,858,1,76556875,LAURA PAULA,GOMEZ,1957-07-30,2
RRAAX000307,858,1,86404444,SOFIA MAR,PEREIRA MARTINEZ,1957-05-24,2
RRAAX000308,858,1,78324470,PEDRO INES,CORREA,1996-11-23,1
RRAAX000309,858,1,80569507,DIEGO DAMIAN,PEREIRA,2002-04-30,1
RRAAX000310,032,9,BR032974,VALENTINA ELENA,GOMEZ FERNANDEZ,1972-07-30,2
RRAAX000311,858,1,63227218,NICOLAS DAMIAN,VELAZQUEZ RAMIREZ,1982-03-22,1
RRAAX000312,858,1,85595795,PAOLA CARLOS,VELAZQUEZ,2000-02-17,2
RRAAX000313,858,1,71885526,MARIA CARLOS,TORRES,1954-01-21,2
RRAAX000314,858,1,61270149,RUBEN LUIS,MARTINEZ RUIZ,1959-04-15,1
RRAAX000315,858,1,71242213,ANDRES MAR,RODRIGUEZ,1983-08-16,1
RRAAX000316,858,1,87714862,CARLA LUIS,SUAREZ MARTINEZ,1971-09-21,2
RRAAX000317,858,1,83512273,LUCIA NOELIA,VELAZQUEZ MARTINEZ,1962-01-04,2
RRAAX000318,032,9,PY337489,PEDRO PAULA,MARTINEZ CORREA,1951-09-06,1
